Date,Time,IATA,Airport,City,State,Checkpoint,Total_pax_kcm_pax
2023-07-07,12:00,SIT,Sitka Rocky Gutierrez,Sitka,AK,SIT-01,93.0
2023-07-07,12:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,300.0
2023-07-07,12:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal B North,644.0
2023-07-07,12:00,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint 5,394.0
2023-07-07,12:00,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,
2023-07-07,12:00,SLC,Salt Lake City International,Salt Lake City,UT,International,35.0
2023-07-07,12:00,SLC,Salt Lake City International,Salt Lake City,UT,Main,
2023-07-07,12:00,SMF,Sacramento International,Sacramento,CA,Central B,825.0
2023-07-07,12:00,SMF,Sacramento International,Sacramento,CA,Terminal A,365.0
2023-07-07,12:00,SNA,John Wayne/Orange County,Santa Ana,CA,CKPT A,484.0
2023-07-07,12:00,SNA,John Wayne/Orange County,Santa Ana,CA,CKPT B,405.0
2023-07-07,12:00,SNA,John Wayne/Orange County,Santa Ana,CA,CKPT C,507.0
2023-07-07,12:00,SPI,Abraham Lincoln Capital,Springfield,IL,Checkpoint A,49.0
2023-07-07,12:00,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,SPS01,13.0
2023-07-07,12:00,SRQ,Sarasota/Bradenton International,Sarasota,FL,SRQ B,332.0
2023-07-07,12:00,STL,St Louis Lambert International,St Louis,MO,T1-A,318.0
2023-07-07,12:00,STL,St Louis Lambert International,St Louis,MO,T1-C,393.0
2023-07-07,12:00,STL,St Louis Lambert International,St Louis,MO,T2-E,332.0
2023-07-07,12:00,STL,St Louis Lambert International,St Louis,MO,T2-F,160.0
2023-07-07,12:00,STT,Cyril E King,St Thomas,VI,STT B,363.0
2023-07-07,12:00,STX,Henry E Rohlsen,Christiansted,VI,STX-B,71.0
2023-07-07,12:00,SUN,Friedman Memorial,Hailey,ID,SUN-Ckpt,68.0
2023-07-07,12:00,SUX,Sioux Gateway/Brig General Bud Day Field,Sioux City,IA,SUX Passenger,42.0
2023-07-07,12:00,SWF,New York Stewart International,New  Windor,NY,Main Checkpoint,9.0
2023-07-07,12:00,SYR,Syracuse Hancock International,North Syracuse,NY,Central,174.0
2023-07-07,12:00,TLH,Tallahassee International,Tallahassee,FL,TLH A,107.0
2023-07-07,12:00,TPA,Tampa International,Tampa,FL,TPA A,419.0
2023-07-07,12:00,TPA,Tampa International,Tampa,FL,TPA C,649.0
2023-07-07,12:00,TPA,Tampa International,Tampa,FL,TPA E,555.0
2023-07-07,12:00,TPA,Tampa International,Tampa,FL,TPA F,588.0
2023-07-07,12:00,TRI,Tri-Cities,Blountville,TN,TRI-A,60.0
2023-07-07,12:00,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,364.0
2023-07-07,12:00,TUS,Tucson International,Tucson,AZ,ACP,75.0
2023-07-07,12:00,TUS,Tucson International,Tucson,AZ,BCP,193.0
2023-07-07,12:00,TVC,Cherry Capital,Traverse City,MI,TVC1,304.0
2023-07-07,12:00,TYS,Mc Ghee Tyson,Alcoa,TN,Checkpoint 1,498.0
2023-07-07,12:00,UIN,Quincy Regional-Baldwin Field,Quincy,IL,Checkpoint A,2.0
2023-07-07,12:00,VPS,Eglin AFB/Destin-Ft Walton Beach,Eglin Air Force Base,FL,VPS-A,181.0
2023-07-07,12:00,VPS,Eglin AFB/Destin-Ft Walton Beach,Eglin Air Force Base,FL,VPS-C,98.0
2023-07-07,12:00,WYS,Yellowstone,West Yellowstone,MT,WYSZ,50.0
2023-07-07,12:00,XNA,Northwest Arkansas National,Bentonville,AR,Checkpoint 2,379.0
2023-07-07,12:00,XWA,Williston Basin International,Williston,ND,Main Checkpoint,16.0
2023-07-07,12:00,YKM,Yakima Air Terminal/Mcallister Field,Yakima,WA,YKM Main,42.0
2023-07-07,13:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,126.0
2023-07-07,13:00,ABI,Abilene Regional,Abilene,TX,ABIA,62.0
2023-07-07,13:00,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,398.0
2023-07-07,13:00,ABY,Southwest Georgia Regional,Albany,GA,ABY-A,36.0
2023-07-07,13:00,ACK,Nantucket Memorial,Nantucket,MA,Main Terminal - 1,130.0
2023-07-07,13:00,ACV,California Redwood Coast-Humboldt County,McKinleyville,CA,ACV01,95.0
2023-07-07,13:00,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,9.0
2023-07-07,13:00,AGS,Augusta Regional at Bush Field,Augusta,GA,AGS-1,45.0
2023-07-07,13:00,ALB,Albany International,Albany,NY,Main Checkpoint,134.0
2023-07-07,13:00,ALW,Walla Walla Regional,Walla Walla,WA,ALW Main,3.0
2023-07-07,13:00,AMA,Rick Husband Amarillo International,Amarillo,TX,AMA30,68.0
2023-07-07,13:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,316.0
2023-07-07,13:00,ASE,Aspen-Pitkin County/Sardy Field,Aspen,CO,Checkpoint 1,54.0
2023-07-07,13:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,F Arrival Checkpoint,312.0
2023-07-07,13:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,F Departure Checkpoint,925.0
2023-07-07,13:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,Lower North Checkpoint,76.0
2023-07-07,13:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,Main Checkpoint,
2023-07-07,13:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,New T North Checkpoint,504.0
2023-07-07,13:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,T South Checkpoint,
2023-07-07,13:00,ATW,Appleton International,Appleton,WI,Checkpoint,15.0
2023-07-07,13:00,AUG,Augusta State,Augusta,ME,Gate 1,2.0
2023-07-07,13:00,AUS,Austin-Bergstrom International,Austin,TX,AUS01,876.0
2023-07-07,13:00,AUS,Austin-Bergstrom International,Austin,TX,AUS02E,248.0
2023-07-07,13:00,AUS,Austin-Bergstrom International,Austin,TX,AUS02W,460.0
2023-07-07,13:00,AUS,Austin-Bergstrom International,Austin,TX,AUS03,147.0
2023-07-07,13:00,AUS,Austin-Bergstrom International,Austin,TX,AUSST,233.0
2023-07-07,13:00,AVL,Asheville Regional,Fletcher,NC,AVL-A,332.0
2023-07-07,13:00,AVP,Wilkes-Barre/Scranton International,Avoca,PA,Checkpoint,13.0
2023-07-07,13:00,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,Main,22.0
2023-07-07,13:00,BDL,Bradley International,Windsor Locks,CT,A1,339.0
2023-07-07,13:00,BFL,Meadows Field,Bakersfield,CA,BFL01,22.0
2023-07-07,13:00,BGR,Bangor International,Bangor,ME,Checkpoint 2,94.0
2023-07-07,13:00,BHB,Hancock County/Bar Harbor,Trenton,ME,Gate 1,8.0
2023-07-07,13:00,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,309.0
2023-07-07,13:00,BIL,Billings Logan International,Billings,MT,BILM,148.0
2023-07-07,13:00,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,57.0
2023-07-07,13:00,BJI,Bemidji Regional,Bemidji,MN,Gate,41.0
2023-07-07,13:00,BKW,Raleigh County Memorial,Beaver,WV,Checkpoint A,18.0
2023-07-07,13:00,BLI,Bellingham International,Bellingham,WA,BLIZ,109.0
2023-07-07,13:00,BLV,Scott AFB/Midamerica St Louis,Mascoutah,IL,Checkpoint A,135.0
2023-07-07,13:00,BMI,Central Illinois Regional/Bloomington-Normal,Bloomington,IL,Checkpoint A,25.0
2023-07-07,13:00,BNA,Nashville International,Nashville,TN,BNA Central,
2023-07-07,13:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,549.0
2023-07-07,13:00,BOS,General Edward Lawrence Logan International,East Boston,MA,A1,719.0
2023-07-07,13:00,BOS,General Edward Lawrence Logan International,East Boston,MA,B1,592.0
2023-07-07,13:00,BOS,General Edward Lawrence Logan International,East Boston,MA,B5,499.0
2023-07-07,13:00,BOS,General Edward Lawrence Logan International,East Boston,MA,C2,830.0
2023-07-07,13:00,BOS,General Edward Lawrence Logan International,East Boston,MA,E2,499.0
2023-07-07,13:00,BPT,Jack Brooks Regional,Beaumont,TX,BPT01,64.0
2023-07-07,13:00,BRD,Brainerd Lakes Regional,Brainerd,MN,Gate,51.0
2023-07-07,13:00,BRO,Brownsville/South Padre Island International,Brownsville,TX,BROA,53.0
2023-07-07,13:00,BTR,"Baton Rouge Metropolitan, Ryan Field",Baton Rouge,LA,BTR01,45.0
2023-07-07,13:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,206.0
2023-07-07,13:00,BUF,Buffalo Niagara International,Cheektowaga,NY,Main Checkpoint,281.0
2023-07-07,13:00,BUR,Bob Hope,Burbank,CA,BUR01,480.0
2023-07-07,13:00,BUR,Bob Hope,Burbank,CA,BUR02,143.0
2023-07-07,13:00,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,A Checkpoint,297.0
2023-07-07,13:00,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,B Checkpoint,498.0
2023-07-07,13:00,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,C Checkpoint,147.0
2023-07-07,13:00,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,D/E Checkpoint,421.0
2023-07-07,13:00,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,548.0
2023-07-07,13:00,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,116.0
2023-07-07,13:00,CAK,Akron-Canton Regional,North Canton,OH,Main,74.0
2023-07-07,13:00,CEC,Jack Mc Namara Field,Crescent City,CA,CEC01,28.0
2023-07-07,13:00,CGI,Cape Girardeau Regional,Cape Girardeau,MO,cape girardeau,30.0
2023-07-07,13:00,CHA,Lovell Field,Chattanooga,TN,CHA-A,117.0
2023-07-07,13:00,CHO,Charlottesville-Albemarle,Charlottesville,VA,CHO - Checkpoint,78.0
2023-07-07,13:00,CHS,Charleston AFB/International,Charleston,SC,Checkpoint,754.0
2023-07-07,13:00,CID,The Eastern Iowa,Cedar Rapids,IA,CID Passenger,125.0
2023-07-07,13:00,CKB,North Central West Virginia,Bridgeport,WV,CKB01,4.0
2023-07-07,13:00,CLE,Cleveland-Hopkins International,Cleveland,OH,Central,279.0
2023-07-07,13:00,CLE,Cleveland-Hopkins International,Cleveland,OH,South,467.0
2023-07-07,13:00,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,334.0
2023-07-07,13:00,CLT,Charlotte/Douglas International,Charlotte,NC,C Checkpoint,631.0
2023-07-07,13:00,CLT,Charlotte/Douglas International,Charlotte,NC,D Checkpoint,126.0
2023-07-07,13:00,CLT,Charlotte/Douglas International,Charlotte,NC,E Checkpoint,
2023-07-07,13:00,CMH,John Glenn Columbus International,Columbus,OH,A,53.0
2023-07-07,13:00,CMH,John Glenn Columbus International,Columbus,OH,B,358.0
2023-07-07,13:00,CMH,John Glenn Columbus International,Columbus,OH,C,141.0
2023-07-07,13:00,CMI,University Of Illinois/Willard,Savoy,IL,Checkpoint A,27.0
2023-07-07,13:00,CNY,Canyonlands Regional,Moab,UT,CNYZ,20.0
2023-07-07,13:00,COS,City Of Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,220.0
2023-07-07,13:00,COU,Columbia Regional,Columbia,MO,Gate 1 Hold Area,20.0
2023-07-07,13:00,CPR,Casper/Natrona County International,Casper,WY,CPR 01,29.0
2023-07-07,13:00,CRP,Corpus Christi International,Corpus Christi,TX,CRP01,128.0
2023-07-07,13:00,CRW,West Virginia International Yeager,Charleston,WV,CRW01,60.0
2023-07-07,13:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,721.0
2023-07-07,13:00,CVN,Clovis Regional,Texico,NM,Checkpoint 1,16.0
2023-07-07,13:00,CWA,Central Wisconsin,Mosinee,WI,Checkpoint,48.0
2023-07-07,13:00,DAB,Daytona Beach International,Daytona Beach,FL,DAB A,142.0
2023-07-07,13:00,DAL,Dallas Love Field,Dallas,TX,Checkpoint,
2023-07-07,13:00,DAY,James M Cox Dayton International,Dayton,OH,Main,95.0
2023-07-07,13:00,DCA,Ronald Reagan Washington National,Arlington,VA,Concourse A,459.0
2023-07-07,13:00,DCA,Ronald Reagan Washington National,Arlington,VA,North Checkpoint,
2023-07-07,13:00,DCA,Ronald Reagan Washington National,Arlington,VA,South Checkpoint,811.0
2023-07-07,13:00,DEN,Denver International,Denver,CO,A Bridge,619.0
2023-07-07,13:00,DEN,Denver International,Denver,CO,North,
2023-07-07,13:00,DEN,Denver International,Denver,CO,South,
2023-07-07,13:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,A12,191.0
2023-07-07,13:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,A21,382.0
2023-07-07,13:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,A35,173.0
2023-07-07,13:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,B30,171.0
2023-07-07,13:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,B9,206.0
2023-07-07,13:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,C10,246.0
2023-07-07,13:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,C21,780.0
2023-07-07,13:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,C30,157.0
2023-07-07,13:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,D18,417.0
2023-07-07,13:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,D22,314.0
2023-07-07,13:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,D30,501.0
2023-07-07,13:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E16,158.0
2023-07-07,13:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E18,358.0
2023-07-07,13:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E33,233.0
2023-07-07,13:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E8,348.0
2023-07-07,13:00,DLH,Duluth International,Duluth,MN,Checkpoint 1,5.0
2023-07-07,13:00,DRO,Durango-La Plata County,Durango,CO,Checkpoint,1.0
2023-07-07,13:00,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),255.0
2023-07-07,13:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-1,426.0
2023-07-07,13:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-2,313.0
2023-07-07,13:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 1,339.0
2023-07-07,13:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 2,279.0
2023-07-07,13:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 3,324.0
2023-07-07,13:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 5,237.0
2023-07-07,13:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 6,39.0
2023-07-07,13:00,EAT,Pangborn Memorial,East Wenatchee,WA,EAT Main,15.0
2023-07-07,13:00,ECP,Northwest Florida Beaches International,West Bay,FL,Checkpoint 1,229.0
2023-07-07,13:00,EGE,Eagle County Regional,Eagle,CO,Checkpoint,15.0
2023-07-07,13:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,482.0
2023-07-07,13:00,EUG,Mahlon Sweet Field,Eugene,OR,EUGZ,93.0
2023-07-07,13:00,EWN,Coastal Carolina Regional,New Bern,NC,Terminal,36.0
2023-07-07,13:00,EWR,Newark Liberty International,Newark,NJ,CKPT-A1,
2023-07-07,13:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B1,536.0
2023-07-07,13:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B2,104.0
2023-07-07,13:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,112.0
2023-07-07,13:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,
2023-07-07,13:00,EYW,Key West International,Key West,FL,EYW Checkpoint,312.0
2023-07-07,13:00,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,181.0
2023-07-07,13:00,FAR,Hector International,Fargo,ND,Gate,16.0
2023-07-07,13:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,399.0
2023-07-07,13:00,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,Terminal,53.0
2023-07-07,13:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,656.0
2023-07-07,13:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T2 Checkpoint,406.0
2023-07-07,13:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T3E Checkpoint,226.0
2023-07-07,13:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T3F Checkpoint,348.0
2023-07-07,13:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T4 Checkpoint,614.0
2023-07-07,13:00,FNT,Bishop International,Flint,MI,AOO-01,125.0
2023-07-07,13:00,FSD,Joe Foss Field,Sioux Falls,SD,Gate,163.0
2023-07-07,13:00,FSM,Fort Smith Regional,Ft Smith,AR,FSMA,45.0
2023-07-07,13:00,FWA,Fort Wayne International,Ft. Wayne,IN,Gate,64.0
2023-07-07,13:00,GCC,Northeast Wyoming Regional,Gillette,WY,GCC 01,36.0
2023-07-07,13:00,GCK,Garden City Regional,Garden City,KS,GCK-1,3.0
2023-07-07,13:00,GEG,Spokane International,Spokane,WA,GEG-A/B,155.0
2023-07-07,13:00,GEG,Spokane International,Spokane,WA,GEGC,120.0
2023-07-07,13:00,GGG,East Texas Regional,Longview,TX,GGGA,54.0
2023-07-07,13:00,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,141.0
2023-07-07,13:00,GNV,Gainesville Regional,Gainesville,FL,GNV A,48.0
2023-07-07,13:00,GPI,Glacier Park International,Kalispell,MT,Main Checkpoint,243.0
2023-07-07,13:00,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,55.0
2023-07-07,13:00,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse A,40.0
2023-07-07,13:00,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse B,2.0
2023-07-07,13:00,GRR,Gerald R Ford International,Grand Rapids,MI,Central Checkpoint,349.0
2023-07-07,13:00,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,44.0
2023-07-07,13:00,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,141.0
2023-07-07,13:00,GSO,Piedmont Triad International,Greensboro,NC,South Concourse,41.0
2023-07-07,13:00,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,305.0
2023-07-07,13:00,GTF,Great Falls International,Great Falls,MT,GTF E/W,87.0
2023-07-07,13:00,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,GUC1,10.0
2023-07-07,13:00,GUM,Guam International,Tamuning,GU,GUM01,185.0
2023-07-07,13:00,HDN,Yampa Valley,Hayden,CO,HDN A,60.0
2023-07-07,13:00,HGR,Hagerstown Regional/Richard A Henson Field,Hagerstown,MD,HGR,61.0
2023-07-07,13:00,HLN,Helena Regional,Helena,MT,HLNZ,17.0
2023-07-07,13:00,HNL,Daniel K Inouye International,Honolulu,HI,HNL03,
2023-07-07,13:00,HNL,Daniel K Inouye International,Honolulu,HI,HNL04,416.0
2023-07-07,13:00,HNL,Daniel K Inouye International,Honolulu,HI,Makai,601.0
2023-07-07,13:00,HNL,Daniel K Inouye International,Honolulu,HI,Mauka,463.0
2023-07-07,13:00,HOB,Lea County Regional,Lovington,NM,Checkpoint 1,28.0
2023-07-07,13:00,HOU,William P Hobby,Houston,TX,CENTRAL,907.0
2023-07-07,13:00,HPN,Westchester County,White Plains,NY,Main Terminal,280.0
2023-07-07,13:00,HRL,Valley International,Harlingen,TX,HRL01,43.0
2023-07-07,13:00,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,HSV-A,228.0
2023-07-07,13:00,HTS,Tri-State/Milton J Ferguson Field,Huntington,WV,Main Terminal,22.0
2023-07-07,13:00,HVN,Tweed/New Haven,New Haven,CT,Gate 1,195.0
2023-07-07,13:00,HXD,Hilton Head,Hilton Head Island,SC,Gate,49.0
2023-07-07,13:00,HYS,Hays Regional,Hays,KS,HYS-1,9.0
2023-07-07,13:00,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,466.0
2023-07-07,13:00,IAD,Washington Dulles International,Dulles,VA,Employee Checkpoint,281.0
2023-07-07,13:00,IAD,Washington Dulles International,Dulles,VA,Passenger Screening Area:  PreCheck,161.0
2023-07-07,13:00,IAD,Washington Dulles International,Dulles,VA,West Mezzanine,235.0
2023-07-07,13:00,IAH,George Bush Intercontinental/Houston,Houston,TX,10/AN Terminal,440.0
2023-07-07,13:00,IAH,George Bush Intercontinental/Houston,Houston,TX,12/AS Terminal,408.0
2023-07-07,13:00,IAH,George Bush Intercontinental/Houston,Houston,TX,20/B Terminal,459.0
2023-07-07,13:00,IAH,George Bush Intercontinental/Houston,Houston,TX,21/B-Employee,296.0
2023-07-07,13:00,IAH,George Bush Intercontinental/Houston,Houston,TX,30/CN Terminal,741.0
2023-07-07,13:00,IAH,George Bush Intercontinental/Houston,Houston,TX,31/CS Terminal,507.0
2023-07-07,13:00,IAH,George Bush Intercontinental/Houston,Houston,TX,40/D Terminal,576.0
2023-07-07,13:00,IAH,George Bush Intercontinental/Houston,Houston,TX,71/FIS Checkpoint,257.0
2023-07-07,13:00,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,Wichita Main,43.0
2023-07-07,13:00,IDA,Idaho Falls Regional,Idaho Falls,ID,IDA-Ckpt,93.0
2023-07-07,13:00,ILG,New Castle,New Castle,DE,ILG1,51.0
2023-07-07,13:00,ILM,Wilmington International,Wilmington,NC,Terminal,269.0
2023-07-07,13:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,443.0
2023-07-07,13:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint B,332.0
2023-07-07,13:00,INL,Falls International/Einarson Field,International Falls,MN,Gate,44.0
2023-07-07,13:00,ISP,Long Island Mac Arthur,Ronkonkoma,NY,ISP East,135.0
2023-07-07,13:00,ITO,Hilo International,Hilo,HI,ITO01,147.0
2023-07-07,13:00,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,210.0
2023-07-07,13:00,JAC,Jackson Hole,Jackson,WY,JAC 01,134.0
2023-07-07,13:00,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-East,11.0
2023-07-07,13:00,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-West,8.0
2023-07-07,13:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,594.0
2023-07-07,13:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 1,557.0
2023-07-07,13:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 4 FIS CP,667.0
2023-07-07,13:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 4 Main,
2023-07-07,13:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,
2023-07-07,13:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,258.0
2023-07-07,13:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,897.0
2023-07-07,13:00,JNU,Juneau International,Juneau,AK,JNU-01,41.0
2023-07-07,13:00,JQF,Concord-Padgett Regional,Concord,NC,Checkpoint 1,276.0
2023-07-07,13:00,KOA,Ellison Onizuka Kona International at Keahole,Kailua-Kona,HI,KOA03,356.0
2023-07-07,13:00,KTN,Ketchikan International,Ketchikan,AK,KTN-01,67.0
2023-07-07,13:00,LAN,Capital Region International,Lansing,MI,Gate,43.0
2023-07-07,13:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - AB,
2023-07-07,13:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - C,232.0
2023-07-07,13:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - CX,
2023-07-07,13:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - D,608.0
2023-07-07,13:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - E Lower (1),37.0
2023-07-07,13:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - E Upper,
2023-07-07,13:00,LAX,Los Angeles International,Los Angeles,CA,TBIT Main Checkpoint,
2023-07-07,13:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 1 - Passenger,513.0
2023-07-07,13:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 1.5 – Passenger,432.0
2023-07-07,13:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 3 - Delta One,11.0
